element_global_id	usfs_ecoregion_id	d_occurrence_status_id
683127	1110	1
683127	10352	2
683127	10198	1
683127	10226	2
683127	10249	1
683127	10333	2
683127	10391	2
683127	10334	2
683127	10414	2
683127	10442	2
683201	128	1
683201	103	2
683201	1148	1
683201	1097	1
683201	1158	1
683201	1017	1
683328	1002	1
683330	133	1
683330	122	1
683330	114	1
683330	127	1
683330	1106	1
683330	1115	3
683330	1046	1
683330	1168	1
683330	1131	1
683330	1025	1
683330	1155	1
683330	1105	1
683330	1063	1
683330	1043	1
683330	1030	1
683331	122	1
683331	117	1
683331	1093	1
683331	1047	3
683331	1025	1
683331	1155	1
683331	1174	1
683331	1043	1
683331	1027	1
683332	126	1
683332	123	1
683332	104	1
683332	105	1
683332	110	1
683332	1102	1
683332	1127	1
683332	1150	1
683332	1103	1
683332	1151	1
683332	1079	1
683332	1094	1
683332	1008	1
683332	10143	1
683332	10084	1
683332	10348	1
683332	10136	1
683332	10002	2
683332	10324	1
683332	10292	1
683332	10207	1
683458	10372	1
683460	122	1
683460	1168	1
683460	1101	1
683460	1099	1
683461	1145	1
683464	125	1
683464	118	1
683464	116	1
683464	1032	1
683464	1119	1
683464	1139	1
683464	1176	1
683464	1101	1
683464	1065	1
683465	1034	1
683466	129	1
683466	1132	1
683466	1070	1
683467	117	1
683467	1027	1
683468	114	1
683468	1147	1
683469	137	1
683469	1009	1
683469	1152	1
683470	118	1
683470	1088	1
683471	135	1
683471	1088	1
683472	1058	1
683473	117	3
683473	1093	3
683630	122	1
683631	103	1
683631	102	1
683631	136	2
683631	1108	2
683631	1021	2
683631	1130	1
683631	1042	1
683631	1121	1
683631	1053	2
683631	1143	1
683631	1159	1
683631	1161	1
683631	1173	1
683631	1079	1
683631	1081	3
683631	1110	2
683631	10396	3
683631	10246	2
683631	10251	3
683631	10252	3
683631	10254	1
683631	10294	3
683631	10297	1
683631	10298	3
683631	10303	2
683631	10323	2
683631	10340	1
683631	10364	1
683631	10241	1
683631	10371	2
683631	10401	2
683631	10449	1
683631	10458	1
683631	10474	3
683631	10006	2
683631	10026	3
683631	10368	1
683631	10029	2
683631	10031	2
683631	10334	2
683631	10037	1
683631	10065	1
683631	10375	2
683631	10076	3
683631	10088	2
683631	10147	1
683631	10215	1
683631	10067	1
683127	10088	2
683127	10023	2
683127	10087	2
683127	10028	2
683128	127	1
683128	1156	1
683129	127	1
683129	1156	1
683130	122	1
683130	127	1
683130	114	1
683130	120	1
683130	125	2
683130	117	1
683130	124	1
683130	1033	2
683130	1093	1
683130	1046	2
683130	1149	2
683130	1119	2
683130	1131	1
683130	1027	1
683130	1134	1
683130	1115	1
683130	1153	1
683130	1052	1
683130	1003	1
683130	1172	1
683130	1095	1
683130	1039	1
683130	1044	1
683130	1054	1
683130	1029	1
683131	125	1
683131	1031	1
683132	119	1
683135	125	1
683135	1044	1
683135	1116	1
683136	125	1
683136	1147	1
683137	128	1
683332	10155	1
683332	10086	2
683332	10228	1
683332	10118	1
683332	10004	1
683332	10317	2
683332	10275	1
683332	10137	1
683334	118	1
683334	1101	1
683335	104	1
683335	1061	2
683335	10359	1
683339	122	2
683339	117	2
683339	1091	2
683340	122	2
683340	117	2
683340	1168	2
683340	1134	2
683340	1091	2
683341	128	1
683341	105	1
683341	1034	1
683341	1019	1
683341	10261	1
683341	10045	1
683341	10335	1
683345	105	1
683345	10319	1
683346	105	1
683473	1168	1
683474	114	1
683474	1168	1
683474	1147	1
683474	1095	1
683475	102	1
683475	115	2
683475	1108	3
683475	1173	1
683475	1169	1
683475	1042	3
683475	10030	3
683475	10076	3
683475	10420	1
683475	10373	1
683475	10368	1
683475	10340	1
683475	10324	3
683475	10092	2
683475	10037	1
683476	113	1
683476	112	1
683476	1011	1
683476	1170	1
683476	10342	2
683477	1106	1
683477	1027	1
683479	105	1
683479	1051	2
683479	10081	1
683479	10149	2
683480	1095	1
683481	124	1
683481	1058	1
683481	1105	1
683481	1132	1
683484	1132	1
683631	10203	1
683631	10156	3
683631	10120	1
683631	10099	1
683631	10179	2
683632	121	1
683633	127	1
683635	107	1
683635	120	1
683635	1153	1
683635	1045	1
683636	122	1
683636	1030	1
683637	105	1
683637	1162	1
683637	10399	2
683637	10284	1
683637	10314	2
683641	124	1
683641	1058	1
683642	121	1
683642	1145	1
683643	120	1
683644	114	1
683644	1033	1
683644	1027	1
683644	1147	1
683645	120	3
683645	135	1
683645	1060	3
683645	1088	1
683648	1020	1
683649	120	1
683649	1046	1
683649	1153	3
683650	1070	1
683651	129	1
683651	1070	1
683654	121	1
683654	1129	1
683137	1114	1
683137	1019	1
683137	10299	1
683137	10397	1
683137	10301	1
683137	10376	1
683137	10468	2
683137	10060	1
683137	10335	1
683137	10403	1
683137	10302	1
683138	105	1
683140	121	1
683140	1145	1
683142	118	1
683142	1125	1
683143	1126	1
683145	127	1
683146	122	1
683146	114	1
683146	1043	1
683146	1091	1
683146	1168	1
683146	1027	1
683146	1147	1
683147	131	1
683147	1084	1
683149	123	1
683149	115	1
683149	1137	2
683149	1150	1
683149	1073	2
683149	1097	1
683149	1094	1
683149	1008	2
683149	1017	1
683149	10175	2
683346	1023	1
683346	10105	1
683346	10284	1
683346	10209	1
683348	115	1
683348	1021	1
683349	134	1
683349	1057	1
683349	1164	1
683349	1028	1
683349	10173	1
683349	10291	1
683349	10289	1
683349	10221	1
683350	121	1
683350	1145	1
683351	1145	1
683353	110	1
683353	1023	1
683353	10167	1
683354	102	2
683354	123	1
683354	104	1
683354	103	1
683354	110	1
683354	1049	1
683354	1042	1
683354	1127	1
683354	1089	1
683354	1163	1
683354	1144	1
683354	1102	1
683354	1073	3
683354	1087	1
683354	10218	1
683354	10343	1
683354	10148	1
683354	10275	1
683354	10355	2
683354	10010	2
683354	10003	1
683354	10306	1
683354	10305	1
683354	10137	1
683354	10324	1
683485	103	1
683485	104	3
683485	1103	3
683485	10015	3
683485	10329	3
683485	10016	3
683485	10184	3
683486	123	1
683486	1073	1
683486	10317	1
683486	10274	1
683488	105	1
683488	1126	1
683488	1051	1
683488	10107	1
683488	10073	1
683490	114	1
683490	1147	1
683491	114	1
683491	117	1
683491	120	1
683491	1044	1
683491	1174	1
683491	1098	1
683491	1116	1
683492	116	1
683494	1051	1
683494	1126	1
683494	10486	1
683494	10070	1
683494	10042	2
683494	10238	1
683495	103	1
683497	113	1
683497	1144	2
683497	1038	1
683500	122	1
683500	133	1
683739	1172	1
683739	1003	3
683739	1044	3
683740	102	1
683741	120	3
683741	102	2
683741	1111	2
683742	115	1
683742	1110	3
683742	1056	1
683742	1121	3
683742	1143	2
683742	1130	1
683742	1055	2
683742	10414	2
683742	10396	1
683742	10404	2
683742	10059	2
683742	10087	2
683742	10088	3
683742	10442	2
683742	10012	2
683742	10295	3
683742	10204	1
683742	10252	3
683742	10023	2
683742	10035	1
683742	10198	2
683742	10309	3
683742	10333	2
683742	10334	2
683742	10352	2
683742	10377	2
683742	10092	2
683742	10028	2
683743	117	1
683743	127	1
683743	1156	1
683743	1105	1
683744	127	1
683923	1151	1
683926	105	1
683926	1126	1
683926	1051	3
683926	10489	1
683927	102	1
683927	1121	3
683927	1089	3
683927	1111	1
683927	1055	1
683927	1135	1
683927	1161	1
683927	1169	1
683927	10241	1
683927	10283	1
683927	10203	1
683927	10171	1
683927	10163	1
683927	10233	1
683927	10250	1
683927	10265	2
683927	10076	2
683927	10097	1
683927	10368	1
683927	10340	1
683927	10287	1
683927	10232	1
683927	10488	1
683927	10400	1
683927	10417	1
683927	10446	3
683927	10457	1
683927	10458	1
683927	10470	3
683927	10064	1
683927	10065	1
683927	10035	1
683927	10013	1
683927	10465	1
684083	1139	1
684087	1007	1
684087	1095	1
684087	1124	1
684088	120	1
684088	1172	1
684090	124	1
684091	120	1
684091	1172	1
684092	114	1
684092	1168	1
684094	104	1
684094	1073	1
684097	1022	1
684098	1151	1
684099	115	1
684099	134	1
684099	1019	1
684099	1026	1
684099	1057	1
684099	1028	1
684099	10441	1
684099	10301	1
684099	10196	1
684099	10139	2
684099	10276	1
684099	10243	1
684099	10346	2
684266	115	1
684266	1130	1
684266	1015	1
684266	10391	2
684266	10333	1
684266	10334	3
684266	10093	2
684266	10115	1
684266	10087	2
684266	10404	2
684266	10474	1
684266	10442	1
684266	10023	1
684266	10226	1
684266	10413	1
684266	10036	1
684266	10059	1
684266	10028	1
684266	10225	2
684266	10198	1
684266	10035	1
684266	10177	1
684269	105	1
684269	104	1
684269	1023	1
684269	10314	2
684269	10284	1
684269	10236	2
684269	10362	3
684269	10452	2
684269	10167	2
684270	103	1
684270	104	1
683747	102	1
683747	103	1
683747	1018	1
683747	1089	1
683747	10445	1
683747	10379	1
683747	10202	1
683747	10062	2
683747	10011	1
683750	122	1
683750	117	1
683750	1047	1
683750	1168	1
683750	1091	1
683750	1095	1
683750	1147	1
683751	1124	1
683752	121	1
683752	1145	1
683753	1037	1
683754	105	1
683754	1151	1
683755	122	1
683755	133	1
683755	1134	1
683755	1043	1
683755	1174	1
683755	1063	1
683755	1146	1
683755	1155	1
683755	1025	1
683756	125	3
683756	114	1
683756	122	1
683756	1068	3
683756	1099	3
683757	121	1
683758	110	1
683758	1042	1
683758	10275	1
683758	10354	1
684138	1168	1
684138	1093	1
684138	1134	1
683927	10098	1
683927	10119	1
683927	10120	1
683927	10132	2
683927	10386	1
683928	113	1
683928	1038	1
683930	102	1
683930	1123	1
683930	1173	1
683930	10172	1
683930	10285	1
683931	120	1
683931	1022	1
683932	123	1
683932	134	1
683932	128	1
683932	1114	1
683932	1158	1
683932	1097	1
683932	1019	1
683932	1150	3
683932	1008	3
683932	1118	1
683932	1094	1
683932	1148	1
683932	10397	1
683932	10468	2
683932	10222	2
683932	10376	1
683932	10472	1
683932	10439	1
683932	10025	1
683932	10175	1
683932	10349	1
683932	10114	1
683932	10411	3
683932	10302	2
683933	117	1
683933	1027	1
683933	1039	1
683934	1009	1
683935	133	1
683935	1155	1
684104	124	1
684104	1058	1
684105	105	1
684105	1126	1
684105	10319	1
684106	122	1
684106	1095	1
684107	117	1
684107	133	1
684107	1025	1
684107	1007	1
684107	1091	3
684107	1043	3
684110	1051	1
684110	10073	1
684112	123	1
684112	10317	1
684114	117	1
684114	1091	1
684116	123	1
684116	10317	1
684116	10274	1
684117	105	1
684117	10040	1
684119	128	2
684119	104	1
684119	1079	2
684119	1103	1
684119	10329	1
684120	107	1
684120	120	1
684120	1002	1
684270	123	1
684270	1042	3
684270	1150	1
684270	10324	3
684270	10317	1
684270	10122	1
684271	127	1
684272	118	1
684272	119	1
684272	122	1
684272	120	3
684272	1101	1
684272	1131	2
684272	1046	3
684272	1043	3
684272	1091	1
684274	103	2
684274	1143	1
684274	1157	3
684274	1055	2
684274	10371	1
684274	10203	2
684274	10277	2
684274	10226	2
684274	10458	2
684274	10029	3
684274	10246	3
684274	10088	3
684280	105	1
684280	104	1
684280	1126	1
684280	10070	1
684280	10360	1
684282	1139	1
684283	1088	3
684284	135	1
684284	118	1
684284	1152	1
684285	104	1
684285	1023	1
684286	127	1
684286	133	1
684286	1027	1
684286	1091	2
684286	1105	1
684287	1051	1
684287	1151	1
684287	10190	1
684289	105	1
684289	104	1
684289	1023	1
684290	1052	1
684294	104	3
684294	123	1
684294	105	2
684294	128	1
684294	1094	1
684294	1026	1
684294	1114	1
684294	1148	1
684294	1017	1
684294	1150	3
684294	10376	2
684294	10439	2
684294	10025	2
684294	10175	2
684294	10276	1
684294	10085	3
684294	10244	3
684294	10349	3
684294	10114	3
684294	10411	3
684294	10348	3
684294	10438	3
684294	10197	3
684294	10472	1
684295	119	1
684295	1069	1
684295	1031	1
684296	104	1
684296	10105	1
684297	1101	1
684298	118	1
684298	1139	1
684299	116	1
684300	116	1
684300	1139	1
684300	1062	1
684301	1024	1
684302	119	1
684302	118	1
684302	1101	1
684307	104	2
684307	1073	2
684307	1137	1
684307	1089	1
684307	1121	1
684307	1079	1
684307	10032	1
684307	10078	1
684307	10067	1
684307	10065	1
684307	10064	1
684307	10062	2
684307	10096	1
684307	10229	1
684307	10231	1
684307	10446	1
684307	10303	2
684307	10357	1
684307	10449	2
684307	10469	1
684307	10143	1
684307	10146	1
684307	10356	1
684467	10129	1
684469	105	1
684469	10129	1
684471	1145	1
684472	101	1
684472	10436	1
684475	129	1
684475	1070	1
684476	118	1
684480	113	1
684480	1011	1
684481	113	1
684481	1037	1
684482	135	1
684482	1088	1
684483	104	1
684483	1061	1
684483	10166	1
684484	117	3
684484	133	1
684484	1155	1
684484	1025	1
684484	1063	3
684485	104	1
684485	105	1
684485	1023	1
684485	10209	1
684486	120	1
684486	1153	1
684487	121	1
684488	137	3
684489	123	1
684489	128	1
684489	1118	1
684489	1150	3
684489	1094	1
684489	10154	1
684489	10365	2
684489	10146	1
684489	10084	1
684490	122	1
684491	105	1
684491	10462	1
684492	123	1
684492	1094	1
684492	10317	1
684492	10084	1
684674	10468	1
684675	103	1
684675	10146	1
684678	133	1
684678	117	1
684678	1027	1
684679	124	1
684679	1058	1
684682	114	1
684682	125	1
684682	1147	1
684682	1001	1
684682	1003	3
684682	1116	3
684684	103	2
684684	128	1
684684	115	1
684684	1026	1
684684	1090	1
684684	1113	2
684684	1057	1
684684	1164	1
684684	1109	1
684684	1074	1
684684	1130	1
684684	1114	1
684684	1143	2
684684	1017	1
684684	1158	1
684684	10057	1
684684	10173	1
684684	10394	2
684684	10291	1
684684	10220	1
684684	10221	2
684684	10268	1
684684	10138	1
684684	10424	1
684684	10441	1
684684	10025	2
684684	10376	2
684684	10471	1
684684	10224	2
684684	10024	1
684684	10027	1
684684	10277	2
684684	10404	2
684684	10315	1
684685	114	1
684685	117	1
684685	1129	1
684685	1147	1
684685	1091	1
684686	114	1
684686	1131	1
684687	135	1
684688	122	1
684689	115	1
684689	103	1
684689	1053	1
684689	1108	1
684689	1112	1
684689	10234	1
684689	10037	1
684689	10066	1
684689	10290	1
684689	10375	1
684689	10109	1
684689	10384	1
684689	10111	1
684689	10214	1
684689	10098	1
684689	10116	1
684689	10278	1
684689	10488	1
684691	118	1
684693	105	1
684693	1126	1
684693	1051	1
684693	1061	1
684693	10484	1
684693	10331	1
684693	10073	1
684693	10462	1
684693	10166	1
684693	10131	2
684693	10168	1
684693	10338	3
684694	110	1
684694	104	1
684694	103	1
684694	126	1
684694	1087	1
684694	1123	1
684694	1042	1
684694	1170	1
684694	1173	1
684694	10267	1
684694	10242	1
684694	10048	1
684694	10170	1
684694	10215	1
684694	10431	1
684694	10306	1
684694	10354	1
684694	10385	1
684695	113	1
684697	122	1
684697	119	1
684697	118	1
684697	1006	1
684697	1101	1
684697	1069	1
684698	135	1
684698	118	3
684698	1067	3
684698	1088	1
684699	127	1
684699	1020	1
684700	123	1
684700	1150	1
684700	10348	1
684700	10084	1
684703	122	1
684703	1168	1
684705	1007	1
684706	103	1
684707	126	1
684707	10213	1
684525	1091	1
684525	1093	1
684525	1003	1
684526	118	1
684526	137	1
684526	120	3
684526	122	1
684526	1152	1
684526	1060	1
684526	1009	1
684526	1124	1
684526	1022	3
684526	1176	1
684528	1058	1
684529	1061	1
684529	10124	1
684530	123	1
684530	10114	1
684534	127	1
684535	110	2
684535	126	2
684535	123	1
684535	102	3
684535	103	1
684535	1049	3
684535	1137	1
684535	1008	1
684535	1042	1
684535	1161	1
684535	10078	1
684535	10067	1
684535	10482	3
684535	10357	1
684535	10091	1
684535	10364	1
684535	10254	1
684535	10089	1
684535	10457	1
684535	10308	1
684535	10203	1
684535	10469	1
684535	10247	2
684537	117	1
684537	127	1
684537	1134	1
683759	117	1
683759	1168	1
683759	1147	1
683759	1091	1
683759	1027	1
683762	1001	1
683762	1131	1
683763	1162	1
683763	10399	2
683763	10313	2
683763	10284	1
683764	120	1
683764	122	1
683764	1022	1
683764	1060	1
683764	1124	3
683765	122	1
683765	1168	1
683768	105	1
683768	1126	1
683769	117	1
683942	1039	1
683942	1027	1
683942	1134	1
683942	1168	1
683943	1106	1
683945	119	1
683945	1069	1
683948	105	1
683948	1126	1
683948	1051	1
683948	10486	1
683948	10073	1
684139	117	1
684139	1106	1
684139	1027	1
684139	1093	1
684140	102	1
684140	1143	1
684140	1055	1
684140	1173	1
684140	10451	1
684140	10272	1
684140	10241	1
684140	10119	1
684142	129	1
684142	111	1
684142	124	1
684142	109	1
684142	125	1
684142	138	1
684142	1120	1
684142	1065	1
684142	1058	1
684142	1064	1
684142	1024	1
684142	1070	1
684143	10399	2
684143	10284	1
684146	1173	1
684146	10215	1
684147	105	1
684147	1151	1
684148	124	1
684148	1147	1
684148	1054	1
684150	117	1
684150	1105	1
684150	1106	1
684150	1091	1
683936	127	1
683939	105	1
683939	10211	1
683939	10071	1
683940	122	1
683940	114	1
683940	133	1
683940	124	1
683940	1105	1
683940	1134	1
683940	1093	1
683940	1005	1
683940	1054	1
683940	1063	1
683940	1147	1
683940	1004	1
683940	1043	1
683940	1091	1
683940	1129	1
683940	1027	1
683940	1117	1
683942	127	1
683942	122	1
683942	124	1
683942	117	1
683942	1003	1
683942	1043	3
683942	1105	1
683942	1032	1
683942	1030	1
683942	1044	1
683942	1147	1
684138	117	1
684138	122	1
684138	1054	1
684319	10314	1
684122	122	1
684122	120	1
684122	1047	1
684123	122	1
684123	137	1
684123	1007	1
684125	1057	2
684125	1164	1
684125	10153	1
684126	115	1
684126	1021	3
684126	1143	1
684126	10414	2
684126	10351	2
684126	10006	3
684126	10058	1
684126	10092	2
684127	1073	1
684128	103	1
684128	1042	1
684128	10091	1
684128	10481	1
684128	10475	1
684128	10247	1
684128	10372	1
684130	103	1
684130	1127	1
684130	10354	3
684130	10275	1
684132	120	1
684132	114	1
684132	1119	1
684132	1047	1
684132	1068	1
684132	1032	1
684132	1116	1
684132	1172	2
684132	1045	2
684133	123	1
684133	1094	1
684133	1118	1
684133	1008	1
684133	1150	1
683962	10073	1
683962	10131	1
683963	128	1
683963	123	1
683963	1118	3
683963	10084	1
683967	137	1
683967	1009	1
683968	135	1
683969	135	1
683969	118	1
683969	1088	1
683969	1009	1
683972	103	1
683972	1102	1
683972	10324	1
683972	10003	1
683972	10031	1
683972	10091	1
683972	10030	3
683973	104	1
683973	105	1
683973	1171	1
683973	1163	1
683973	1126	1
683973	1144	1
683973	1012	1
683973	10148	1
683973	10071	1
683973	10489	1
683973	10108	1
683973	10483	1
683973	10073	1
