element_global_id	usfs_ecoregion_2007_id	d_occurrence_status_id
899947	233	1
899947	237	1
932968	1223	1
932968	1224	1
932968	1225	1
932968	1226	1
932968	1227	1
932968	1228	1
932968	1229	1
932968	1230	1
932968	1231	1
932968	1232	1
932968	1233	1
932968	1234	1
932968	1235	1
932968	1236	1
932968	1237	1
932968	1238	1
932968	1239	1
932968	1240	1
932968	1241	1
932968	1242	1
932968	1243	1
932968	1244	1
932968	1245	1
932968	1246	1
932968	1247	1
932968	1248	1
932968	1249	1
943287	694	1
943287	696	1
943287	697	1
943287	700	1
943287	705	1
943287	1502	1
943287	707	1
943287	708	1
943287	709	1
943287	710	1
943287	711	1
943287	716	1
943287	719	1
943287	721	1
943287	722	1
943287	725	1
943287	728	1
943287	730	1
943287	819	1
943287	1174	1
943287	1175	1
943287	1176	1
943287	1202	1
943287	1203	1
943287	1223	1
943287	1224	1
943287	1225	1
943287	1226	1
943287	1227	1
943287	1228	1
943287	1229	1
943287	1230	1
943287	1231	1
943287	1232	1
943287	1233	1
943287	1234	1
943287	1235	1
943287	1236	1
943287	1239	1
943287	1243	1
943287	1244	1
943287	1247	1
870954	552	2
870954	553	1
870954	127	1
870954	554	2
870954	555	2
870954	133	2
870954	588	3
870954	590	2
870954	591	2
870954	134	3
870954	593	3
870954	135	1
870954	594	1
870954	58	1
870954	217	1
870954	1080	3
870954	1081	3
870954	1082	2
870954	1083	2
870954	218	1
870954	1088	1
870954	1089	2
870954	1090	1
870954	219	1
870954	1092	1
870954	1093	2
870954	59	1
870954	221	1
870954	1101	2
870954	1102	1
870954	1103	1
870954	1104	1
870954	222	1
870954	1105	1
870954	1106	2
870954	1107	1
870954	1108	2
870954	1109	1
899002	698	1
899002	699	1
899002	701	1
899002	702	1
899002	705	1
899002	1502	1
899002	707	1
899002	708	1
899002	1503	1
899002	710	1
899002	1154	1
899002	1156	1
899002	1160	1
899002	1165	1
899002	1166	1
899002	1170	1
899002	1171	1
899002	1172	1
899002	1173	1
899002	1174	1
899002	1183	1
899002	1191	1
899002	1192	1
899002	1200	1
899002	1203	1
899002	1207	1
899002	1208	1
899002	1209	1
899002	1210	1
899002	1211	1
899002	1223	1
899002	1224	1
899002	1225	1
899002	1226	1
899002	1227	1
899002	1228	1
899002	1234	1
899002	1235	1
899002	1236	1
899002	1237	1
899002	1239	1
899002	1240	1
899002	1243	1
899002	1244	1
899002	1245	1
899002	1246	1
899002	1247	1
899002	1248	1
899002	1249	1
944004	716	1
944004	728	1
944004	729	1
944004	730	1
944004	813	1
944004	814	1
944004	815	1
944004	816	1
944004	817	1
944004	818	1
944004	819	1
944004	820	1
944004	821	1
944004	822	1
944004	823	1
944004	824	1
944004	825	1
944004	826	1
944004	827	1
944004	828	1
944004	839	1
944004	840	1
944004	841	1
944004	842	1
944004	843	1
944004	846	1
944004	847	1
944004	848	1
944004	849	1
944004	998	1
944004	999	1
944004	1000	1
944004	1203	1
944004	1210	1
944004	1211	1
944004	1231	1
944004	1232	1
944004	1234	1
944004	1235	1
944004	1236	1
899031	733	1
899031	734	1
899031	735	1
899031	736	1
899031	737	1
899031	1171	1
899031	1208	1
899031	1223	1
899031	1224	1
899031	1225	1
899031	1226	1
899031	1227	1
899031	1228	1
899031	1230	1
899031	1239	1
899031	1243	1
899031	1244	1
899031	1247	1
899031	1248	1
899032	704	1
899032	705	1
899032	1502	1
899032	706	1
899032	707	1
899032	708	1
899032	709	1
899032	710	1
899032	711	1
899032	712	1
899032	1224	1
899032	713	1
899032	714	1
899032	1227	1
899032	715	1
899032	716	1
899032	717	1
899032	718	1
899032	719	1
899032	1233	1
899032	720	1
899032	721	1
899032	722	1
899032	723	1
899032	724	1
899032	725	1
899032	726	1
899032	727	1
899032	728	1
899032	729	1
899032	730	1
899032	839	1
899032	840	1
899032	841	1
899032	842	1
899032	843	1
899032	846	1
899032	847	1
899032	848	1
899032	849	1
899032	1152	1
899032	1153	1
899032	1154	1
899032	1155	1
899032	1156	1
899032	1157	1
899032	1158	1
899032	1159	1
899032	1160	1
899032	1161	1
899032	1162	1
899032	1163	1
899032	1164	1
899032	1165	1
899032	1166	1
899032	1170	1
899032	1171	1
899032	1172	1
899032	1173	1
899032	1175	1
899032	1176	1
899032	1207	1
899032	1208	1
899032	1209	1
899032	1210	1
899032	1211	1
899034	722	1
899034	727	1
899034	728	1
899034	729	1
899034	730	1
899034	813	1
899034	818	1
899034	819	1
899034	820	1
899034	839	1
899034	841	1
899034	1226	1
899034	1229	1
899034	1231	1
899036	726	1
899036	729	1
899036	730	1
899036	813	1
899036	815	1
899036	817	1
899036	818	1
899036	819	1
899036	820	1
899036	823	1
899036	824	1
899036	825	1
899036	826	1
899036	827	1
899036	828	1
899036	839	1
899036	841	1
899036	842	1
899036	843	1
899036	846	1
899036	847	1
899036	848	1
899036	849	1
902934	720	1
902934	731	1
902934	732	1
902934	734	1
902934	735	1
902934	736	1
905003	698	1
933703	694	1
933703	695	1
933703	696	1
933703	697	1
933703	698	1
933703	699	1
933703	701	1
933703	716	1
933703	721	1
933703	735	1
933703	736	1
933703	737	1
933703	1160	1
933703	1172	1
933703	1173	1
933703	1174	1
933703	1191	1
933703	1192	1
933703	1200	1
933703	1203	1
933703	1207	1
933703	1208	1
933703	1209	1
933703	1210	1
933703	1211	1
933703	1223	1
933703	1224	1
933703	1225	1
933703	1226	1
933703	1227	1
933703	1230	1
933703	1232	1
935195	1198	1
935195	1200	1
935195	1201	1
941843	694	1
941843	696	1
941843	697	1
941843	698	1
941843	699	1
941843	700	1
941843	701	1
941843	702	1
941843	703	1
941843	704	1
941843	705	1
941843	1502	1
941843	706	1
941843	708	1
941843	709	1
941843	710	1
941843	711	1
941843	712	1
941843	714	1
941843	716	1
941843	717	1
941843	719	1
941843	721	1
941843	722	1
941843	727	1
941843	728	1
941843	730	1
941843	735	1
941843	736	1
941843	737	1
941843	819	1
941843	1171	1
941843	1172	1
941843	1173	1
941843	1174	1
941843	1175	1
941843	1176	1
941843	1207	1
941843	1208	1
941843	1209	1
941843	1210	1
943229	1179	1
943229	1181	1
943229	1185	1
943229	1186	1
943229	1187	1
943229	1188	1
943229	1189	1
943229	1190	1
943229	1191	1
943229	1192	1
943229	1193	1
943229	1198	1
943229	1200	1
943229	1201	1
943229	1207	1
943229	1212	1
943229	1213	1
943229	1214	1
943229	1215	1
943229	1216	1
943229	1217	1
943229	1218	1
943229	1219	1
943229	1220	1
943229	1221	1
943229	1222	1
899036	1014	1
899036	1016	1
899036	1018	1
899036	1231	1
899036	1232	1
899036	1233	1
899036	1242	1
899036	1243	1
899036	1244	1
899036	1245	1
899037	716	1
899037	728	1
899037	730	1
899037	813	1
899037	815	1
899037	818	1
899037	819	1
899037	820	1
899037	822	1
899037	824	1
899037	984	1
899037	985	1
899037	986	1
899037	987	1
899037	988	1
899037	1014	1
899037	1015	1
899037	1016	1
899037	1017	1
899037	1203	1
899037	1231	1
902362	813	1
902362	819	1
902362	820	1
902362	823	1
902362	824	1
902362	826	1
902362	827	1
902362	839	1
902362	840	1
902362	841	1
902362	842	1
902362	843	1
902362	997	1
902362	999	1
902362	1000	1
899044	696	1
899044	697	1
899044	700	1
899044	701	1
899044	702	1
899044	703	1
899044	704	1
899044	705	1
899044	1502	1
899044	706	1
899044	707	1
899044	708	1
899044	709	1
899044	1503	1
899044	710	1
899044	711	1
899044	735	1
899044	736	1
899044	737	1
899044	813	1
899044	815	1
899044	816	1
899044	987	1
899044	996	1
899044	997	1
899044	998	1
899044	999	1
899044	1000	1
899044	1001	1
899044	1171	1
899044	1172	1
866470	813	1
866470	819	1
866470	980	1
866470	985	1
866470	1014	1
866470	1016	1
866470	1218	1
899087	694	1
899087	695	1
899087	696	1
899087	231	1
899087	1155	1
899087	697	1
899087	698	1
899087	699	1
899087	700	1
899087	1160	1
899087	701	1
899087	702	1
899087	703	1
899087	704	1
899087	705	1
899087	1502	1
899087	706	1
899087	707	1
899087	708	1
899087	709	1
899087	1503	1
899087	710	1
899087	711	1
899087	720	1
899087	731	1
899087	732	1
899087	733	1
899087	734	1
899087	735	1
899087	736	1
899087	737	1
899087	1170	1
899087	1171	1
899087	1172	1
899087	1173	1
899087	1223	1
899087	1224	1
899087	1225	1
899087	1226	1
899087	1227	1
899087	1228	1
898966	118	1
898966	59	1
898966	221	1
898966	224	1
842028	37	1
842028	97	1
842028	370	1
842028	38	1
842028	102	1
842028	103	1
842028	39	1
842028	114	1
842028	115	1
842028	41	1
842028	133	1
842028	589	1
841935	37	1
841935	98	1
841935	375	2
841935	376	2
841935	377	1
841935	378	1
841935	379	1
841935	380	1
841935	381	1
841935	100	2
841935	387	2
841935	389	2
841935	391	3
841935	101	1
841935	392	1
841935	39	1
841935	114	1
841935	115	1
841935	40	1
841935	118	1
841935	493	1
841935	495	1
841935	59	1
841935	221	1
841935	1101	2
841935	1102	1
841935	222	1
841935	1106	1
841935	1108	1
841935	1109	1
841935	223	1
841935	1112	1
841935	1113	1
841935	1114	1
841935	1115	2
841935	224	1
841935	1116	1
841935	1117	1
841935	1118	1
841935	1119	1
870413	107	1
870413	432	2
870413	433	1
870413	110	1
870413	437	1
870413	39	1
870413	111	1
870413	442	1
870413	443	2
870413	445	2
870413	446	2
870413	447	2
870413	448	1
870413	487	2
870413	451	2
870413	452	2
870413	112	1
870413	453	1
870413	455	1
870413	113	1
870413	461	1
870413	462	1
870413	464	2
870413	465	2
870413	114	1
870413	468	1
870413	473	2
870413	474	2
870413	115	1
870413	479	1
870413	116	1
870413	481	1
870413	482	1
870413	484	1
870413	40	1
870413	118	1
870413	493	1
870413	495	1
870413	498	1
870413	119	2
870413	505	2
870413	509	2
870413	123	1
870413	533	1
870413	124	1
870413	541	1
870413	125	1
870413	545	1
870413	546	1
870413	549	1
870413	41	1
870413	126	1
870413	551	1
870413	552	2
870413	553	1
870413	133	1
870413	588	3
870413	589	1
870413	591	2
899035	722	1
899035	724	1
899035	725	1
899035	726	1
899035	727	1
899035	729	1
899035	813	1
899035	815	1
899035	816	1
899035	817	1
899087	1229	1
899087	1230	1
899087	1231	1
899087	1232	1
899087	1233	1
899087	1234	1
899087	1235	1
899087	1236	1
899087	1237	1
899087	1238	1
899087	1239	1
899087	1240	1
899087	1241	1
899105	694	1
899105	696	1
899105	1155	1
899105	697	1
899105	698	1
899105	699	1
899105	700	1
899105	1160	1
899105	701	1
899105	702	1
899105	703	1
899105	704	1
899105	705	1
899105	1502	1
899105	707	1
899105	708	1
899105	709	1
899105	1503	1
899105	710	1
899105	711	1
899105	712	1
899105	1224	1
899105	1227	1
899105	716	1
899105	718	1
899105	719	1
899105	1233	1
899105	721	1
899105	722	1
899105	734	1
899105	735	1
899105	736	1
899105	737	1
899105	819	1
899105	1171	1
899105	1172	1
899105	1173	1
899105	1207	1
899105	1208	1
899105	1209	1
899105	1210	1
899105	1211	1
899105	1223	1
899105	1225	1
899105	1226	1
899105	1228	1
899105	1230	1
899105	1232	1
899105	1234	1
899105	1235	1
899105	1236	1
899105	1239	1
899105	1243	1
899105	1244	1
899105	1245	1
899105	1247	1
899105	1248	1
899107	1190	1
899107	1193	1
899107	1196	1
899107	1198	1
899107	1199	1
899107	1200	1
899107	1201	1
899107	1204	1
899107	1205	1
866482	983	1
866482	988	1
866482	990	1
866482	997	1
866482	999	1
866482	1199	1
866482	1202	1
866482	1205	1
866482	1235	1
866482	1238	1
866482	1241	1
866482	1246	1
874085	698	1
874085	699	1
874085	700	1
874085	701	1
874085	702	1
874085	704	1
874085	705	1
874085	731	1
874085	732	1
874085	734	1
874085	735	1
874094	696	1
874094	700	1
874094	701	1
874094	704	1
874094	705	1
874094	1502	1
874094	706	1
874094	707	1
874094	708	1
874094	709	1
874094	1503	1
874094	710	1
874094	711	1
874094	712	1
874094	713	1
874094	714	1
874094	715	1
874094	716	1
874094	717	1
874094	718	1
874094	719	1
874094	720	1
874094	721	1
899035	818	1
899035	819	1
899035	820	1
899035	823	1
899035	825	1
899035	826	1
899035	827	1
899035	839	1
899035	841	1
899035	842	1
899035	843	1
899035	846	1
899035	847	1
899035	848	1
899035	987	1
899035	1014	1
899035	1016	1
899035	1018	1
899035	1226	1
899035	1231	1
874094	722	1
874094	723	1
874094	724	1
874094	725	1
874094	726	1
874094	727	1
874094	728	1
874094	729	1
874094	730	1
874094	731	1
874094	732	1
874094	733	1
874094	734	1
874094	735	1
874094	736	1
874094	737	1
874094	1240	1
874094	1247	1
874094	1248	1
874101	694	1
874101	695	1
874101	696	1
874101	697	1
874101	698	1
874101	699	1
874101	700	1
874101	701	1
874101	702	1
874101	703	1
874101	732	1
943938	813	1
943938	814	1
943938	815	1
943938	816	1
943938	817	1
943938	818	1
943938	819	1
943938	820	1
943938	821	1
943938	822	1
943938	823	1
943938	824	1
943938	825	1
943938	826	1
943938	827	1
943938	828	1
943938	839	1
943938	840	1
943938	841	1
943938	843	1
943938	846	1
943938	847	1
943938	997	1
943938	998	1
943938	999	1
943938	1000	1
943938	1001	1
899199	819	1
899199	813	1
899199	820	1
899199	822	1
899199	826	1
899199	827	1
899199	828	1
899199	988	1
899199	997	1
899199	998	1
899199	999	1
899199	1000	1
899199	1202	1
899199	1242	1
899199	1249	1
905005	696	1
905005	698	1
905005	699	1
905005	700	1
905005	701	1
905005	702	1
905005	703	1
905005	704	1
905005	705	1
905005	706	1
905005	708	1
905005	731	1
905005	732	1
905005	733	1
905005	734	1
905005	735	1
905005	736	1
905005	1207	1
905005	1208	1
905005	1209	1
905005	1210	1
905005	1248	1
899222	705	1
899222	706	1
899222	707	1
899222	708	1
899273	813	1
899273	815	1
899273	816	1
899273	818	1
899273	819	1
899273	820	1
899273	821	1
899273	826	1
899273	827	1
899273	828	1
899273	999	1
899273	1001	1
899273	1202	1
899273	1235	1
899273	1237	1
899273	1240	1
899273	1242	1
899273	823	1
899273	55	1
899273	1000	1
899296	813	1
899296	819	1
899296	820	1
899296	826	1
857475	52	1
857475	176	1
857475	988	1
857475	999	1
870980	35	1
870980	77	1
870980	277	2
870980	278	2
870980	279	1
870980	280	3
870980	78	1
870980	282	2
870980	283	1
870980	284	1
870980	285	1
870980	79	2
870980	287	2
870980	288	3
870980	80	1
870980	289	1
870980	290	1
870980	81	2
870980	292	2
870980	293	2
870980	36	1
870980	82	1
870980	295	1
870980	296	2
870980	297	2
870980	299	2
870980	300	1
870980	301	2
870980	302	3
870980	303	3
870980	304	1
870980	306	1
870980	83	1
870980	308	1
870980	309	2
870980	310	2
870980	84	1
870980	311	1
870980	312	1
870980	85	1
870980	313	1
870980	314	1
870980	316	2
870980	86	2
870980	318	3
870980	319	2
870980	87	2
870980	320	2
870980	321	2
870980	322	2
870980	323	2
870980	88	1
870980	324	1
870980	89	2
870980	328	2
870980	329	2
870980	330	2
870980	331	2
870980	332	2
870980	90	2
870980	334	2
870980	335	2
870980	336	2
870980	91	2
870980	337	2
870980	338	2
870980	340	2
870980	341	2
870980	92	1
870980	342	1
870980	343	1
870980	344	2
870980	345	2
870980	346	2
870980	93	1
870980	349	1
870980	94	1
870980	352	1
870980	37	1
870980	95	1
870980	356	2
870980	357	1
870980	358	1
870980	359	2
870980	360	2
870980	361	2
870980	363	1
870980	364	2
870980	96	1
870980	366	1
870980	367	2
870980	368	2
870980	369	2
870980	97	1
870980	370	2
870980	371	1
870980	372	2
870980	374	1
870980	98	3
870980	375	3
870980	376	3
870980	99	2
870980	384	2
871049	35	1
871049	75	2
871049	272	2
871049	273	3
871049	76	2
871049	274	2
871049	275	3
871049	276	3
871049	77	1
871049	279	1
871049	78	1
871049	282	2
871049	283	1
871049	284	1
871049	285	1
871049	79	1
871049	287	1
871049	288	1
899296	984	1
899296	985	1
899296	986	1
899296	987	1
899296	988	1
899296	999	1
899296	1014	1
899296	1015	1
899296	1017	1
899296	1202	1
899322	728	1
899322	730	1
899322	813	1
899322	816	1
899322	819	1
899322	818	1
899322	820	1
899322	822	1
899322	824	1
899322	980	1
899322	981	1
899322	982	1
899322	983	1
899322	984	1
899322	985	1
899322	986	1
899322	987	1
899322	988	1
899322	989	1
899322	990	1
899322	997	1
899322	998	1
899322	999	1
899322	1000	1
899322	1001	1
899322	1014	1
899322	1015	1
899322	1016	1
899322	1017	1
899322	1018	1
899322	1156	1
899322	1159	1
899322	1161	1
899322	1177	1
899322	1178	1
899322	1179	1
899322	1180	1
899322	1181	1
899322	1182	1
899322	1183	1
899322	1185	1
899322	1186	1
899322	1187	1
899322	1188	1
899322	1189	1
899322	1193	1
899322	1194	1
899322	1195	1
899322	1196	1
899322	1197	1
899322	1199	1
899322	1202	1
899322	1203	1
899322	1204	1
899322	1205	1
899326	730	1
899326	816	1
899326	818	1
899326	819	1
899326	820	1
899326	822	1
899326	826	1
899326	986	1
899326	987	1
899326	988	1
899326	1014	1
899326	1016	1
899326	1231	1
899326	1233	1
899343	983	1
899343	984	1
899343	985	1
899343	986	1
899343	988	1
899343	989	1
899343	997	1
899343	999	1
899343	1000	1
899343	1015	1
899343	1016	1
899343	1017	1
899343	1018	1
899343	1156	1
899343	1158	1
899343	1161	1
899343	1170	1
899343	1177	1
899343	1178	1
899343	1180	1
899343	1181	1
899343	1182	1
899343	1186	1
899343	1188	1
899343	1193	1
899343	1195	1
899343	1196	1
899343	1198	1
899343	1199	1
899343	1201	1
899343	1202	1
899343	1203	1
899343	1204	1
899343	1205	1
899343	1212	1
899343	1213	1
899343	1214	1
899343	1215	1
899343	1217	1
899343	1219	1
899343	1220	1
899343	1221	1
899343	1222	1
932968	694	1
932968	695	1
932968	696	1
871049	80	1
871049	289	1
871049	290	2
871049	37	1
871049	95	1
871049	353	3
871049	354	1
871049	355	3
871049	356	2
871049	357	1
871049	358	1
871049	359	1
871049	360	1
871049	361	1
871049	362	3
871049	363	1
871049	364	2
871049	365	3
871049	96	1
871049	366	1
871049	367	1
871049	368	2
871049	369	2
871049	98	2
871049	375	2
871049	99	2
871049	384	2
871049	100	1
871049	389	1
871049	38	3
871049	110	3
871049	437	3
871049	40	2
871049	118	2
871049	492	2
871049	41	1
871049	126	1
871049	551	1
871049	552	2
871049	553	1
871049	58	1
871049	217	1
871049	218	1
871049	1088	1
871049	1090	1
871049	219	1
871049	1092	1
871049	1093	2
871049	1094	2
871049	220	1
871049	1097	1
871049	1099	2
879104	37	1
879104	97	1
879104	374	1
879104	101	2
879104	393	2
879104	40	1
879104	118	1
879104	492	3
879104	125	1
879104	545	1
879104	59	1
879104	221	1
879104	1101	2
879104	1102	1
879104	222	1
879104	1105	2
879104	1106	1
879104	1108	1
879104	1109	1
879104	223	2
879104	1115	2
879104	224	1
879104	1116	1
879104	1117	1
879104	1118	1
879104	1119	1
857458	49	1
857458	162	1
857458	56	1
857458	207	1
857458	63	1
857458	235	1
857458	66	1
857458	245	1
857458	70	1
857458	262	1
857458	264	1
899020	39	1
899020	115	1
899020	475	1
899020	476	1
899039	39	2
899039	111	2
899039	44	1
899039	149	1
899039	150	1
899039	45	1
899039	153	1
899039	60	2
899039	225	2
899554	39	1
899554	111	1
899554	443	1
899554	446	3
899554	447	2
899554	113	1
899554	458	1
899554	459	1
899554	116	1
899554	481	1
899554	482	1
899554	483	1
899554	485	1
899554	40	3
899554	123	3
899554	532	3
899554	534	3
899554	42	1
899554	141	1
899554	615	1
899554	142	3
899554	618	3
899554	44	2
943929	816	1
943929	817	1
943929	818	1
943929	820	1
943929	822	1
943929	824	1
943929	825	1
943929	826	1
943929	827	1
943929	828	1
943929	839	1
943929	843	1
943929	846	1
943929	847	1
943929	997	1
943929	998	1
943929	999	1
943929	1000	1
943929	1001	1
943929	1242	1
943929	1249	1
898960	737	1
898960	846	1
898960	1171	1
898960	1239	1
898960	1243	1
898960	1244	1
898960	1245	1
898962	698	1
898962	701	1
898962	731	1
898962	733	1
898962	734	1
898962	735	1
898962	736	1
898962	737	1
898962	1152	1
898962	1153	1
898962	1155	1
898962	1157	1
898962	1160	1
898962	1163	1
898962	1164	1
898962	1165	1
898962	1166	1
898962	1171	1
898962	1184	1
898962	1191	1
898969	1152	1
898969	1155	1
898969	1156	1
898969	1157	1
898969	1158	1
898969	1161	1
898969	1162	1
898969	1163	1
898969	1164	1
943948	824	1
943948	825	1
943948	828	1
943948	839	1
943948	840	1
943948	841	1
943948	842	1
943948	843	1
943948	846	1
943948	847	1
943948	848	1
943948	849	1
899014	63	1
899014	231	1
899014	1155	1
899014	697	1
899014	698	1
899014	699	1
899014	700	1
899014	1160	1
899014	701	1
899014	702	1
899014	703	1
899014	731	1
899014	732	1
899014	733	1
899014	734	1
899014	735	1
899014	736	1
899014	1227	1
899029	816	1
899029	824	1
899868	1170	1
899868	1171	1
899868	1172	1
899868	1173	1
899868	1174	1
899868	1175	1
899868	1176	1
899868	1177	1
899868	1178	1
899868	1179	1
899868	1181	1
899868	1182	1
899868	1183	1
899868	1184	1
899868	1185	1
899868	1188	1
899868	1191	1
899868	1192	1
899868	1195	1
899868	1196	1
899868	1197	1
899868	1200	1
899868	1202	1
899868	1203	1
899868	1204	1
899868	1207	1
899868	1208	1
899868	1209	1
899868	1210	1
899868	1211	1
899868	1212	1
899868	1213	1
899868	1214	1
899868	1215	1
899868	1216	1
899868	1217	1
899868	1218	1
899868	1219	1
899868	1220	1
899868	1221	1
899868	1222	1
899868	1223	1
899868	1224	1
899868	1225	1
899868	1226	1
899868	1227	1
899868	1228	1
899868	1229	1
899868	1230	1
899868	1231	1
899868	1232	1
899868	1234	1
899868	1235	1
899868	1236	1
899868	1237	1
899868	1239	1
899868	1240	1
899868	1243	1
899868	1244	1
899868	1245	1
899868	1246	1
899868	1247	1
899868	1248	1
899868	1249	1
905001	694	1
905001	695	1
905001	696	1
899272	818	1
899272	820	1
899272	826	1
905001	697	1
905001	698	1
905001	699	1
905001	700	1
899272	827	1
905001	701	1
905001	702	1
905001	703	1
905001	704	1
905001	705	1
905001	1502	1
905001	706	1
905001	707	1
905001	708	1
905001	709	1
905001	1503	1
905001	710	1
905001	711	1
905001	712	1
899272	828	1
899272	839	1
905001	713	1
905001	714	1
899272	841	1
905001	715	1
905001	716	1
905001	717	1
905001	719	1
899272	847	1
905001	720	1
905001	721	1
905001	722	1
905001	723	1
905001	724	1
905001	725	1
905001	726	1
905001	727	1
905001	728	1
905001	729	1
905001	730	1
899205	1189	1
899205	1190	1
899205	1193	1
899205	1195	1
899205	1196	1
899205	1198	1
899205	1199	1
899205	1201	1
899205	1205	1
899272	816	1
899272	1000	1
899272	1001	1
899272	1242	1
899272	1249	1
899298	694	1
899298	706	1
899298	707	1
899298	708	1
899298	709	1
899298	711	1
899298	716	1
899298	720	1
899298	722	1
899298	726	1
899298	727	1
899298	728	1
899298	729	1
899298	813	1
899298	819	1
899298	846	1
899298	847	1
899298	848	1
899298	987	1
899298	1231	1
899298	1232	1
899298	1243	1
899298	1245	1
899298	1249	1
899322	1212	1
899322	1213	1
899322	1214	1
899322	1215	1
899322	1216	1
899322	1217	1
899322	1218	1
899322	1219	1
899322	1220	1
899322	1221	1
899322	1222	1
899322	1226	1
899322	1233	1
899322	1234	1
899322	1235	1
899322	1236	1
899322	1237	1
899322	1238	1
899322	1240	1
899322	1241	1
899322	1242	1
899322	1245	1
899322	1246	1
899322	1248	1
899322	1249	1
899346	816	1
899346	822	1
899346	824	1
899346	983	1
899346	984	1
899346	985	1
899346	986	1
899346	988	1
899346	997	1
899346	999	1
899346	1000	1
899346	1001	1
899346	1241	1
899403	813	1
899403	817	1
899403	819	1
899403	820	1
899403	822	1
899403	823	1
899403	826	1
899403	827	1
899403	828	1
899403	839	1
899403	840	1
899403	841	1
899403	842	1
899403	843	1
899403	846	1
899403	847	1
899403	848	1
899403	849	1
899403	987	1
899403	988	1
899403	996	1
899403	997	1
899403	999	1
899403	1000	1
899403	1242	1
899453	694	1
899453	695	1
899453	696	1
899920	1157	1
899920	1159	1
899453	697	1
899453	698	1
899453	699	1
899453	700	1
899453	701	1
899453	702	1
899453	703	1
899453	704	1
899453	705	1
899453	1502	1
899453	706	1
899453	707	1
899453	708	1
899453	709	1
899453	1503	1
899453	710	1
899453	711	1
899453	712	1
899453	1224	1
899453	713	1
899453	714	1
899453	715	1
899453	716	1
899453	717	1
899453	718	1
899453	719	1
899453	1233	1
899453	720	1
899453	721	1
899453	722	1
899453	723	1
899453	724	1
899453	725	1
899453	726	1
899453	727	1
899453	728	1
899453	729	1
899453	730	1
899470	694	1
899470	695	1
899470	696	1
899470	697	1
899470	698	1
899470	699	1
899470	700	1
899470	701	1
899470	702	1
899470	703	1
899470	704	1
899470	705	1
899470	1502	1
899470	706	1
899470	707	1
899470	708	1
899470	709	1
899470	1503	1
899470	710	1
899470	711	1
899470	720	1
899470	734	1
899470	735	1
899470	736	1
899470	737	1
899470	1173	1
899470	1174	1
899470	1223	1
899470	1224	1
899470	1225	1
899470	1227	1
899470	1228	1
899470	1230	1
899470	1232	1
899470	1234	1
899470	1236	1
899470	1237	1
899470	1239	1
899470	1243	1
899470	1244	1
899470	1245	1
899470	1247	1
899470	1248	1
899470	1249	1
899920	1156	1
899920	1160	1
899920	1165	1
899920	1166	1
899920	1170	1
899920	1171	1
899920	1172	1
899920	1173	1
899920	1174	1
899920	1175	1
899920	1177	1
899920	1178	1
899920	1183	1
899920	1191	1
899920	1192	1
899920	1200	1
899920	1207	1
899920	1208	1
899920	1209	1
899920	1210	1
899920	1211	1
899920	1223	1
899920	1224	1
899920	1225	1
899920	1226	1
899920	1227	1
899920	1228	1
899920	1230	1
899920	1232	1
899920	1234	1
899920	1235	1
899920	1236	1
899920	1237	1
899920	1239	1
899920	1240	1
899920	1243	1
899920	1244	1
899920	1245	1
899920	1246	1
899920	1247	1
899920	1248	1
899987	1157	1
899987	1158	1
899987	1161	1
899987	1163	1
899987	1177	1
899987	1179	1
899987	1180	1
899987	1181	1
899987	1182	1
899987	1183	1
899987	1185	1
899987	1186	1
899987	1187	1
899987	1188	1
899987	1189	1
899987	1195	1
899987	1196	1
899987	1197	1
899987	1202	1
899987	1204	1
899987	1213	1
899987	1214	1
899987	1215	1
899987	1217	1
899987	1219	1
899987	1220	1
899987	1221	1
899987	1222	1
898966	40	1
899089	41	1
899089	127	1
899089	129	1
899089	130	2
899089	137	1
899089	603	3
899089	605	3
871240	86	2
871240	318	3
871240	319	2
871240	87	2
871240	320	2
871240	321	2
871240	322	2
871240	323	2
871240	89	2
871240	328	3
871240	329	2
871240	330	2
871240	90	1
871240	334	2
871240	335	1
871240	336	2
871240	91	2
871240	337	2
871240	338	2
871240	340	2
871240	341	2
871240	92	2
871240	342	2
871240	343	2
871240	344	2
871240	346	2
871240	93	1
871240	349	1
871240	37	1
871240	95	1
871240	353	3
871240	354	1
871240	355	3
871240	356	3
871240	357	1
871240	358	3
871240	359	3
871240	360	3
871240	361	1
871240	362	3
871240	363	1
871240	364	3
871240	365	3
871240	96	1
871240	366	2
871240	367	1
871240	368	2
871240	369	2
871240	97	1
871240	370	1
871240	371	3
871240	372	3
871240	373	3
871240	374	3
871240	98	1
871240	375	3
871240	376	3
871240	377	1
871240	381	1
871240	99	1
871240	384	1
871240	385	3
871240	100	1
871240	101	1
871240	392	3
871240	394	3
899532	35	1
899532	78	1
899532	284	1
899532	37	1
899532	95	1
899532	353	3
899532	355	3
899532	357	1
899532	358	1
899532	361	1
899532	362	3
899532	96	2
899532	368	2
899532	97	1
899532	370	1
899532	372	1
899532	41	1
899532	126	2
899532	552	2
899532	59	1
899532	223	1
899514	39	1
899514	111	1
899514	442	1
899514	443	1
899514	444	1
899514	445	1
899514	446	1
899514	447	1
899514	448	1
899514	450	1
899514	452	3
899514	114	1
899514	467	3
899514	468	1
899514	473	1
899514	115	1
899514	478	1
899514	60	1
899514	225	1
899514	1120	1
899506	59	1
899506	222	1
